*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2016 186    55    54   10.8      5  1.784    537    575    935    121   1112   2681   1074    87.0  0.349   1569    326  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.32  59.56   0.59      0   1569  332.2   0.86   0.45   14.7   0.51    0.40    0.33    0.24    0.11    0.04    0.00    0.00    0.00    0.00      473      88
 2016 187    56    55   10.8      5  1.738    521    564   1035    119   1085   2757   1084    95.5  0.376   1672    314  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.25  61.94   0.61      0   1672  333.8   0.86   0.45   14.3   0.51    0.40    0.32    0.24    0.11    0.04    0.00    0.00    0.00    0.00      489      91
 2016 188    57    56   10.8      5  1.693    511    573   1129    116   1084   2845   1084   104.1  0.397   1761    299  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.13  64.10   0.62      0   1761  331.2   0.86   0.45   14.7   0.51    0.39    0.32    0.23    0.11    0.04    0.00    0.00    0.00    0.00      500      93
 2016 189    58    57   10.8      5  1.653    502    578   1223    114   1080   2932   1084   112.8  0.417   1852    274  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.03  66.06   0.63      0   1852  329.4   0.86   0.45   15.0   0.51    0.38    0.31    0.23    0.11    0.03    0.00    0.00    0.00    0.00      510      95
 2016 190    59    58   10.8      5  1.608    487    570   1322    112   1056   3011   1084   121.9  0.439   1955    274  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.94  67.62   0.65      0   1955  330.5   0.86   0.45   15.1   0.51    0.37    0.30    0.22    0.10    0.03    0.00    0.00    0.00    0.00      521      97
 2016 191    60    59   10.8      7  1.565    482    597   1398    109   1080   3101   1100   127.0  0.451   2021    259  0.000  0.000  0.276  0.000  0.000  0.000  0.000    2.79  69.17   0.65      0   2021  324.4   0.86   0.45   15.1   0.51    0.37    0.30    0.22    0.10    0.03    0.00    0.00    0.00    0.00      537     100
 2016 192    61    60   10.8      7  1.157    361    578   1484    107    938   3039   1105   134.3  0.488   2101    247  0.000  0.000  0.130  0.000  0.000  0.000  0.000    2.57  70.63   0.69      0   2101  320.7   0.86   0.45   15.1   0.51    0.36    0.29    0.21    0.10    0.03    0.00    0.00    0.00    0.00      696     102
 2016 193    62    61   10.8      7  0.857    267    548   1567    104    815   2994   1105   141.8  0.523   2179    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.41  71.88   0.73      0   2179  321.4   0.86   0.45   15.1   0.51    0.35    0.29    0.21    0.10    0.03    0.00    0.00    0.00    0.00      813     104
 2016 194    63    62   10.8      7  0.637    196    519   1636    102    715   2959   1105   148.1  0.553   2244    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.29  72.90   0.76      0   2244  324.4   0.86   0.45   15.1   0.51    0.34    0.28    0.20    0.10    0.03    0.00    0.00    0.00    0.00      900     106
 2016 195    64    63   10.8      7  0.473    146    504   1680    100    650   2935   1105   152.1  0.573   2285    238  0.000  0.000  0.115  0.000  0.000  0.000  0.000    2.17  73.53   0.78      0   2285  324.6   0.86   0.45   15.1   0.51    0.34    0.27    0.20    0.09    0.03    0.00    0.00    0.00    0.00      963     108
 2016 196    65    64   10.8      7  0.352    107    485   1719     98    592   2913   1105   155.7  0.590   2320    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.07  74.11   0.80      0   2320  327.7   0.86   0.45   15.1   0.51    0.33    0.27    0.20    0.09    0.03    0.00    0.00    0.00    0.00     1011     110
 2016 197    66    65   10.8      7  0.262     79    470   1748     96    549   2894   1105   158.2  0.604   2345    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.98  74.54   0.81      0   2345  330.7   0.86   0.45   14.5   0.51    0.32    0.26    0.19    0.09    0.03    0.00    0.00    0.00    0.00     1046     113
 2016 198    67    66   10.8      7  0.195     58    457   1769     94    515   2877   1105   160.1  0.615   2362    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.90  74.88   0.82      0   2362  333.5   0.86   0.45   13.9   0.51    0.32    0.26    0.19    0.09    0.03    0.00    0.00    0.00    0.00     1071     115
 2016 199    68    67   10.8      7  0.145     43    446   1783     92    489   2863   1105   161.4  0.623   2373    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.83  75.13   0.83      0   2373  336.3   0.86   0.45   13.3   0.51    0.31    0.25    0.19    0.09    0.03    0.00    0.00    0.00    0.00     1090     117
 2016 200    69    68   10.8      8  0.109     32    437   1792     91    470   2849   1105   162.2  0.629   2380    238  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.79  75.29   0.84      0   2380  338.8   0.86   0.45   12.8   0.51    0.31    0.25    0.18    0.09    0.03    0.00    0.00    0.00    0.00     1104     119

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2016 154     1     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 155     2     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 156     3     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 157     4     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 158     5     4    0.2      0  0.028     13      6      0     18     19     19      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  216.5   0.04   0.03    4.5   0.27    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2016 159     6     5    0.5      0  0.037     15      6      0     18     21     21      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  245.9   0.05   0.03    4.3   0.29    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2016 160     7     6    0.7      0  0.047     17      6      0     19     23     23      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  271.8   0.06   0.04    4.2   0.31    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2016 161     8     7    1.0      0  0.057     20      7      0     19     27     27      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  284.0   0.07   0.04    4.1   0.33    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2016 162     9     8    1.3      0  0.070     23      7      0     20     30     30      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  305.7   0.08   0.05    4.1   0.35    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2016 163    10     9    1.5      0  0.081     26      9      0     21     35     35      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  313.7   0.09   0.05    4.0   0.37    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2016 164    11    10    1.7      0  0.091     29     10      0     22     39     39      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  317.2   0.09   0.06    4.0   0.38    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2016 165    12    11    1.9      0  0.104     33     11      0     22     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  316.6   0.10   0.06    3.9   0.40    0.08    0.08    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2016 166    13    12    2.2      0  0.125     38     12      0     23     51     51      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  328.2   0.10   0.07    3.8   0.41    0.08    0.08    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2016 167    14    13    2.4      0  0.153     45     14      0     23     59     59      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  339.3   0.11   0.07    3.8   0.43    0.08    0.08    0.04    0.01    0.00    0.00    0.00    0.00    0.00        0       5
 2016 168    15    14    2.7      0  0.181     53     16      0     24     69     69      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  342.4   0.12   0.08    3.8   0.45    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        0       5
 2016 169    16    15    2.9      0  0.211     62     19      0     25     80     80      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  342.5   0.12   0.09    3.8   0.47    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2016 170    17    16    3.2      0  0.248     72     22      0     26     94     94      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  343.8   0.13   0.09    3.8   0.49    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2016 171    18    17    3.5      0  0.296     85     26      0     27    110    110      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  349.7   0.14   0.11    4.5   0.50    0.10    0.09    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       7
 2016 172    19    18    3.7      0  0.350     99     30      0     29    128    128      0     0.0  0.000      0      0  0.000  0.006  0.000  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  354.9   0.15   0.12    4.6   0.50    0.10    0.09    0.06    0.01    0.00    0.00    0.00    0.00    0.00        2       7
 2016 173    20    19    4.0      0  0.418    115     35      0     30    150    150      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.00      0      0  364.1   0.15   0.13    4.5   0.50    0.10    0.09    0.06    0.01    0.00    0.00    0.00    0.00    0.00        3       8
 2016 174    21    20    4.3      0  0.505    134     41      0     32    175    175      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.67   0.00   0.00      0      0  378.3   0.17   0.15    5.3   0.50    0.11    0.10    0.06    0.02    0.00    0.00    0.00    0.00    0.00        4       9
 2016 175    22    21    4.5      0  0.601    155     48      0     33    203    203      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  387.6   0.18   0.17    5.5   0.50    0.12    0.10    0.06    0.02    0.00    0.00    0.00    0.00    0.00        6       9
 2016 176    23    22    4.8      0  0.683    180     56      0     40    237    237      0     0.0  0.000      0      0  0.000  0.066  0.122  0.000  0.000  0.000  0.000    3.43   0.00   0.00      0      0  378.9   0.19   0.19    6.4   0.50    0.14    0.12    0.08    0.02    0.01    0.00    0.00    0.00    0.00        7      10
 2016 177    24    23    5.0      0  0.769    204     70      0     46    273    273      0     0.0  0.000      0      0  0.000  0.042  0.000  0.000  0.000  0.000  0.000    3.41   0.00   0.00      0      0  377.7   0.21   0.21    7.5   0.50    0.15    0.13    0.09    0.03    0.01    0.00    0.00    0.00    0.00        9      11
 2016 178    25    24    5.3      0  0.855    229     85      0     51    314    314      0     0.0  0.000      0      0  0.000  0.021  0.032  0.000  0.000  0.000  0.000    3.27   0.00   0.00      0      0  373.0   0.22   0.22    8.7   0.50    0.17    0.15    0.10    0.04    0.01    0.00    0.00    0.00    0.00       11      12
 2016 179    26    25    5.5      0  0.950    257    101      0     56    358    358      0     0.0  0.000      0      0  0.000  0.010  0.000  0.000  0.000  0.000  0.000    3.29   0.00   0.00      0      0  370.2   0.24   0.24   10.2   0.50    0.19    0.16    0.11    0.04    0.01    0.00    0.00    0.00    0.00       13      12
 2016 180    27    26    5.8      0  1.043    285    119      0     61    404    404      0     0.0  0.000      0      0  0.000  0.017  0.000  0.000  0.000  0.000  0.000    3.33   0.00   0.00      0      0  365.6   0.25   0.25   10.5   0.50    0.21    0.17    0.12    0.05    0.01    0.00    0.00    0.00    0.00       15      13
 2016 181    28    27    6.0      0  1.167    319    139      0     66    458    458      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.38   0.00   0.00      0      0  366.3   0.27   0.27   10.7   0.50    0.22    0.19    0.13    0.05    0.02    0.00    0.00    0.00    0.00       16      15
 2016 182    29    28    6.2      0  1.306    351    161      0     72    512    512      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.30   0.00   0.00      0      0  371.7   0.28   0.28   12.5   0.50    0.24    0.20    0.14    0.06    0.02    0.00    0.00    0.00    0.00       22      16
 2016 183    30    29    6.5      0  1.425    384    185      0     79    569    569      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.37   0.00   0.00      0      0  370.9   0.30   0.30   13.0   0.50    0.26    0.22    0.15    0.06    0.02    0.00    0.00    0.00    0.00       34      17
 2016 184    31    30    6.7      0  1.552    416    209      0     85    626    626      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  372.8   0.33   0.32   13.1   0.50    0.28    0.23    0.16    0.07    0.02    0.00    0.00    0.00    0.00       45      19
 2016 185    32    31    7.0      0  1.628    444    235      0    102    679    679      0     0.0  0.000      0      0  0.000  0.000  0.127  0.000  0.000  0.000  0.000    3.42   0.00   0.00      0      0  366.8   0.35   0.33   15.4   0.50    0.33    0.28    0.20    0.09    0.03    0.00    0.00    0.00    0.00       70      20
 2016 186    33    32    7.3      1  1.761    476    266      0    109    742    742      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.48   0.00   0.00      0      0  370.2   0.37   0.35   15.9   0.50    0.36    0.29    0.21    0.09    0.03    0.00    0.00    0.00    0.00       88      22
 2016 187    34    33    7.5      1  1.889    508    298      0    116    806    806      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  372.1   0.40   0.37   16.1   0.50    0.38    0.31    0.22    0.10    0.03    0.00    0.00    0.00    0.00      107      24
 2016 188    35    34    7.8      1  1.960    526    326      0    122    852    852      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.91   0.00   0.00      0      0  372.6   0.42   0.38   16.2   0.50    0.40    0.33    0.23    0.11    0.03    0.00    0.00    0.00    0.00      139      27
 2016 189    36    35    8.0      3  2.016    552    368      0    131    920    920      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  365.1   0.45   0.40   19.0   0.50    0.43    0.35    0.25    0.12    0.04    0.00    0.00    0.00    0.00      174      29
 2016 190    37    36    8.3      3  2.120    588    412      0    139   1001   1006      0     0.0  0.000      6     15  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.01      0      6  360.3   0.47   0.42   19.0   0.50    0.45    0.37    0.27    0.12    0.04    0.00    0.00    0.00    0.00      189      32
 2016 191    38    37    8.6      3  2.215    622    449      0    144   1072   1093      0     0.0  0.000     21     43  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.91   0.00   0.02      0     21  356.1   0.50   0.43   18.2   0.50    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      196      35
 2016 192    39    38    8.9      3  2.251    645    493      0    151   1138   1184      0     0.0  0.000     46     67  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.04      0     46  348.9   0.52   0.45   21.3   0.50    0.49    0.40    0.29    0.14    0.04    0.00    0.00    0.00    0.00      220      38
 2016 193    40    39    9.2      3  2.303    670    531      0    156   1200   1283      0     0.0  0.000     83    101  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.06      0     83  344.0   0.56   0.45   20.5   0.50    0.51    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      231      42
 2016 194    41    40    9.5      5  2.365    696    560      0    158   1256   1388      0     0.0  0.000    132    132  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.10      0    132  339.9   0.58   0.45   19.6   0.50    0.51    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      232      46
 2016 195    42    41    9.7      5  2.364    701    579      0    159   1281   1468     63     0.0  0.000    188    158  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.97   0.00   0.13      0    188  337.0   0.61   0.45   18.8   0.50    0.52    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      251      50
 2016 196    43    42   10.0      5  2.323    702    606      6    159   1309   1564    185     3.1  0.004    255    183  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90   2.25   0.16      0    255  330.7   0.65   0.45   22.0   0.50    0.52    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      277      53
 2016 197    44    43   10.3      5  2.308    702    615     23    159   1317   1663    287     7.9  0.014    346    216  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   6.53   0.21      0    346  328.9   0.68   0.45   21.1   0.50    0.52    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      289      57
 2016 198    45    44   10.5      5  2.308    700    614     48    156   1315   1763    432    11.2  0.027    448    246  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.92  10.81   0.25      0    448  329.5   0.71   0.45   20.2   0.50    0.51    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      297      61
 2016 199    46    45   10.8      5  2.272    688    607     89    153   1295   1855    564    15.8  0.048    560    272  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89  15.90   0.30      0    560  330.4   0.74   0.45   19.4   0.50    0.50    0.40    0.30    0.14    0.04    0.00    0.00    0.00    0.00      312      65
 2016 200    47    46   10.8      5  2.240    676    601    137    150   1278   1940    678    20.2  0.071    662    302  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86  20.70   0.34      0    662  331.2   0.76   0.45   18.6   0.50    0.49    0.40    0.29    0.14    0.04    0.00    0.00    0.00    0.00      325      68
 2016 201    48    47   10.8      5  2.202    672    616    197    147   1289   2044    790    25.0  0.097    755    325  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77  26.13   0.37      0    755  327.7   0.79   0.45   20.9   0.50    0.48    0.39    0.29    0.13    0.04    0.00    0.00    0.00    0.00      340      71
 2016 202    49    48   10.8      5  2.163    658    608    268    144   1266   2133    938    28.6  0.126    867    354  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.73  30.95   0.41      0    867  328.7   0.82   0.45   20.9   0.50    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      356      73
 2016 203    50    49   10.8      5  2.121    643    600    353    141   1243   2216   1020    34.6  0.159    973    369  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68  36.28   0.44      0    973  329.9   0.84   0.45   20.0   0.50    0.46    0.38    0.27    0.13    0.04    0.00    0.00    0.00    0.00      382      77
 2016 204    51    50   10.8      5  2.078    639    622    445    138   1261   2328   1020    43.6  0.191   1067    371  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57  41.66   0.46      0   1067  325.0   0.84   0.45   21.9   0.50    0.45    0.37    0.27    0.13    0.04    0.00    0.00    0.00    0.00      393      79
 2016 205    52    51   10.8      5  2.031    622    612    537    135   1234   2408   1043    51.5  0.223   1174    360  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52  45.76   0.49      0   1174  326.3   0.84   0.45   21.9   0.50    0.45    0.36    0.26    0.12    0.04    0.00    0.00    0.00    0.00      413      82
 2016 206    53    52   10.8      5  1.979    604    601    634    132   1205   2496   1065    59.6  0.254   1290    367  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.45  49.17   0.52      0   1290  327.8   0.84   0.45   21.0   0.50    0.44    0.35    0.26    0.12    0.04    0.00    0.00    0.00    0.00      434      86
 2016 207    54    53   10.8      5  1.933    587    591    732    129   1179   2573   1121    65.3  0.284   1395    375  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.39  52.46   0.54      0   1395  329.3   0.84   0.45   20.2   0.50    0.43    0.35    0.25    0.12    0.04    0.00    0.00    0.00    0.00      461      89
 2016 208    55    54   10.8      5  1.885    580    608    836    127   1188   2672   1153    72.5  0.313   1484    374  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.27  56.33   0.56      0   1484  325.2   0.84   0.45   21.3   0.50    0.42    0.34    0.25    0.12    0.04    0.00    0.00    0.00    0.00      483      92
 2016 209    56    55   10.8      5  1.838    563    598    940    124   1160   2752   1182    79.5  0.342   1592    350  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.20  59.06   0.58      0   1592  326.7   0.84   0.45   21.3   0.50    0.41    0.33    0.24    0.11    0.04    0.00    0.00    0.00    0.00      505      94
 2016 210    57    56   10.8      5  1.794    546    587   1048    121   1133   2838   1196    87.6  0.369   1705    350  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.13  61.45   0.60      0   1705  328.5   0.84   0.45   21.3   0.50    0.40    0.33    0.24    0.11    0.04    0.00    0.00    0.00    0.00      521      97
 2016 211    58    57   10.8      5  1.749    537    598   1152    119   1135   2939   1198    96.2  0.392   1804    331  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.02  63.86   0.61      0   1804  325.5   0.84   0.45   21.8   0.50    0.40    0.32    0.24    0.11    0.04    0.00    0.00    0.00    0.00      533      99
 2016 212    59    58   10.8      5  1.705    523    593   1264    116   1116   3031   1199   105.5  0.417   1915    303  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.93  66.02   0.63      0   1915  325.8   0.84   0.45   22.1   0.50    0.39    0.32    0.23    0.11    0.04    0.00    0.00    0.00    0.00      545     101
 2016 213    60    59   10.8      5  1.665    508    581   1371    114   1089   3108   1211   113.3  0.441   2019    286  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.86  67.94   0.65      0   2019  327.9   0.84   0.45   22.1   0.50    0.38    0.31    0.23    0.11    0.03    0.00    0.00    0.00    0.00      559     103
 2016 214    61    60   10.8      7  1.624    495    578   1482    112   1074   3198   1211   122.4  0.463   2125    286  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.76  69.74   0.66      0   2125  327.8   0.84   0.45   22.1   0.50    0.37    0.30    0.22    0.10    0.03    0.00    0.00    0.00    0.00      569     106
 2016 215    62    61   10.8      7  1.204    374    569   1563    110    943   3145   1211   129.1  0.497   2202    273  0.000  0.000  0.280  0.000  0.000  0.000  0.000    2.56  70.98   0.70      0   2202  321.9   0.84   0.45   22.1   0.50    0.37    0.30    0.22    0.10    0.03    0.00    0.00    0.00    0.00      730     108
 2016 216    63    62   10.8      7  0.893    277    538   1649    107    815   3099   1211   136.2  0.532   2284    263  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.41  72.20   0.74      0   2284  322.5   0.84   0.45   22.1   0.50    0.36    0.29    0.21    0.10    0.03    0.00    0.00    0.00    0.00      852     110
 2016 217    64    63   10.8      7  0.663    203    509   1723    105    712   3065   1211   142.3  0.562   2353    263  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.29  73.22   0.77      0   2353  325.8   0.84   0.45   22.1   0.50    0.35    0.29    0.21    0.10    0.03    0.00    0.00    0.00    0.00      942     112
 2016 218    65    64   10.8      7  0.492    151    493   1773    103    645   3044   1211   146.5  0.583   2400    261  0.000  0.000  0.102  0.000  0.000  0.000  0.000    2.16  73.90   0.79      0   2400  325.7   0.84   0.45   22.1   0.50    0.35    0.28    0.21    0.10    0.03    0.00    0.00    0.00    0.00     1008     114
 2016 219    66    65   10.8      7  0.366    111    474   1815    101    585   3023   1211   150.0  0.601   2437    261  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.06  74.48   0.81      0   2437  328.9   0.84   0.45   21.8   0.50    0.34    0.28    0.20    0.09    0.03    0.00    0.00    0.00    0.00     1057     116
 2016 220    67    66   10.8      7  0.273     82    459   1845     99    541   3004   1211   152.4  0.614   2463    261  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.97  74.91   0.82      0   2463  331.9   0.84   0.45   20.9   0.50    0.33    0.27    0.20    0.09    0.03    0.00    0.00    0.00    0.00     1093     119
 2016 221    68    67   10.8      7  0.203     61    447   1866     97    508   2988   1211   154.1  0.624   2480    261  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.89  75.22   0.83      0   2480  334.6   0.84   0.45   20.1   0.50    0.33    0.26    0.19    0.09    0.03    0.00    0.00    0.00    0.00     1120     122
 2016 222    69    68   10.8      7  0.151     45    437   1880     95    482   2974   1211   155.3  0.632   2492    261  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.82  75.46   0.84      0   2492  337.0   0.84   0.45   19.3   0.50    0.32    0.26    0.19    0.09    0.03    0.00    0.00    0.00    0.00     1140     125
 2016 223    70    69   10.8      8  0.113     33    429   1889     93    462   2960   1211   156.1  0.638   2498    261  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.78  75.62   0.84      0   2498  339.6   0.84   0.45   18.5   0.50    0.31    0.25    0.19    0.09    0.03    0.00    0.00    0.00    0.00     1154     128
